Number;Age;Language;CulturalProfile;Gender;Province;Income;Favoured_Product;JoinYear;Overdue;CurrentMOP;ClusterGroup
17314;41;English;2;Male;GP;;Null;2013;0;Cash;6
17315;41;English;2;Male;GP;G;Product3;2007;0;Cash;2
17316;41;English;2;Male;GP;B;Product1;2011;0;Debit;4
17317;41;English;3;Male;GP;C;Product1;2005;1;Cash;4
17318;41;English;3;Female;GP;A;Product1;2008;1;Cash;4
17319;41;English;2;Male;GP;B;Product3;2005;1;Cash;6
17320;41;English;2;Male;GP;I;Product3;2010;1;Cash;2
17321;41;Afrikaans;3;Female;GP;G;Product3;2009;0;Cash;1
17322;41;English;2;Male;GP;E;Product3;2011;1;Cash;2
17324;41;Afrikaans;3;Male;GP;A;Product1;1994;0;Debit;1
17326;41;English;3;Female;GP;G;Product3;2008;1;Cash;2
17327;41;English;1;Female;GP;F;Product1;2011;0;Debit;5
17329;41;English;3;Female;GP;D;Product1;1998;1;Cash;4
17331;41;English;2;Male;GP;;Product3;2013;1;Cash;6
17332;41;English;3;Female;GP;C;Product1;1998;0;Debit;7
17334;41;English;2;Female;GP;C;Product3;2006;0;Debit;5
17335;41;English;2;Female;GP;I;Product6;2003;0;Cash;2
17336;41;Afrikaans;3;Male;GP;B;Product1;1996;0;Debit;1
17339;41;English;3;Male;GP;A;Product1;2006;0;Debit;4
17340;41;English;2;Male;GP;I;Product5;2007;1;Cash;2
17341;41;English;3;Male;GP;;Product3;2013;1;Cash;6
17344;41;English;3;Male;GP;C;Product1;1993;0;Cash;7
17346;41;English;2;Male;GP;I;Product3;2012;0;Cash;2
17347;41;Afrikaans;3;Female;GP;;Product10;2008;1;Cash;1
17348;41;English;2;Male;GP;H;Product3;2010;1;Cash;2
17350;41;English;2;Male;GP;E;Product3;2011;1;Cash;2
17353;41;English;3;Female;GP;F;Product1;2008;1;Debit;4
17354;41;English;2;Female;GP;G;Product3;2009;1;Cash;2
17358;41;English;3;Male;GP;E;Product7;1999;0;Cash;2
17359;41;English;3;Female;GP;C;Product1;2007;0;Debit;4
17366;41;Afrikaans;3;Male;GP;A;Product1;1995;0;Debit;1
17367;41;English;2;Female;GP;F;Product3;2010;1;Cash;6
17370;41;English;3;Male;GP;A;Product1;1998;0;Debit;4
17373;41;English;2;Male;GP;G;Product3;2011;0;Cash;2
17374;41;English;2;Male;GP;G;Product3;2010;1;Cash;2
17377;41;English;3;Male;GP;A;Product1;2005;0;Debit;4
17378;41;English;3;Male;GP;A;Product1;2000;0;Debit;7
17379;41;English;3;Male;GP;D;Product1;2006;0;Debit;4
17387;41;English;2;Male;GP;G;Product3;2010;1;Cash;2
17388;41;Afrikaans;3;Male;GP;B;Product10;1993;0;Debit;1
17392;41;English;2;Male;GP;C;Product1;2004;1;Debit;5
17396;41;Afrikaans;3;Male;GP;D;Product1;1998;0;Debit;1
17399;41;English;2;Male;GP;;Product3;2013;1;Cash;6
17410;41;English;2;Male;GP;E;Product3;2012;0;Cash;2
17414;41;English;2;Female;GP;D;Product1;2005;1;Cash;2
17417;41;English;3;Male;GP;B;Product1;1998;0;Debit;4
17419;41;English;2;Female;GP;G;Product3;2012;0;Cash;2
17421;41;English;2;Male;GP;;Product3;2013;0;Cash;6
17422;41;English;2;Male;GP;A;Product3;2008;1;Debit;5
17429;41;English;3;Female;GP;F;Product1;1996;0;Cash;7
17438;41;Afrikaans;3;Male;GP;A;Product1;1997;0;Debit;1
17440;41;English;1;Male;GP;A;Product1;1995;0;Debit;5
17447;41;English;3;Male;GP;A;Product1;2009;0;Debit;4
17457;41;English;3;Male;GP;A;Product1;2004;0;Debit;4
17462;41;English;3;Male;GP;A;Product1;2003;0;Debit;4
17465;41;English;2;Male;GP;A;Product1;1993;0;Debit;7
17466;41;Afrikaans;3;Male;GP;C;Product3;1997;1;Debit;1
17467;41;English;3;Male;GP;D;Product10;2008;0;Debit;4
17469;41;English;1;Female;GP;B;Product3;2008;0;Debit;5
17473;41;English;3;Male;GP;E;Product3;2008;0;Debit;5
17478;41;English;2;Female;GP;G;Product3;2010;0;Cash;2
17486;41;English;3;Female;GP;I;Product3;2012;0;Cash;2
17487;41;English;2;Male;GP;H;Product3;2009;1;Cash;2
17491;41;English;2;Female;GP;G;Product3;2006;1;Cash;2
17496;41;English;2;Female;GP;G;Product3;2011;1;Debit;5
17497;41;English;2;Male;GP;I;Product3;2012;1;Cash;2
17498;41;English;3;Female;GP;C;Product1;2008;0;Debit;4
17508;41;English;2;Female;GP;F;Product3;2011;0;Debit;5
17509;41;English;2;Female;GP;A;Product1;2005;0;Debit;4
17512;41;English;3;Male;GP;I;Product3;2012;1;Cash;2
17514;41;English;2;Male;GP;A;Product1;1998;0;Debit;4
17515;41;English;2;Male;GP;A;Product1;2001;1;Debit;4
17520;41;English;3;Female;GP;A;Product1;2003;0;Debit;4
17522;41;English;2;Female;GP;H;Product3;2012;1;Cash;2
17525;41;English;2;Male;GP;I;Product3;2012;1;Cash;2
17528;41;English;3;Female;GP;B;Product1;1997;0;Debit;7
17529;41;English;3;Male;GP;G;Product3;2011;1;Cash;2
17530;42;English;2;Female;GP;D;Product3;2007;0;Debit;5
17536;42;English;2;Male;GP;C;Product1;2004;1;Cash;4
17539;42;English;2;Male;GP;;Product3;2013;1;Cash;6
17542;42;English;3;Male;GP;;Product1;1997;0;Debit;7
17548;42;English;2;Female;GP;B;Product3;2009;0;Cash;6
17549;42;English;3;Male;GP;D;Product1;2008;1;Cash;2
17552;42;English;3;Female;GP;A;Product1;2001;1;Cash;4
17553;42;English;3;Male;GP;C;Product1;2004;1;Debit;4
17555;42;Afrikaans;3;Male;GP;A;Product1;2007;0;Debit;1
17557;42;Afrikaans;3;Male;GP;C;Product1;2002;0;Debit;1
17559;42;English;2;Female;GP;G;Product3;2010;1;Cash;2
17562;42;English;3;Female;GP;A;Product1;2010;0;Debit;4
17563;42;English;3;Female;GP;E;Product1;2008;1;Cash;4
17564;42;English;3;Male;GP;A;Product1;2007;1;Cash;4
17566;42;English;2;Female;GP;;Product3;2013;0;Cash;6
17568;42;English;2;Female;GP;B;Product3;2010;0;Debit;5
17571;42;English;2;Male;GP;E;Product3;2012;0;Cash;2
17576;42;English;3;Female;GP;B;Product1;1995;0;Debit;7
17579;42;Afrikaans;3;Female;GP;A;Product1;2007;0;Debit;1
17586;42;English;2;Female;GP;C;Product3;2009;1;Cash;6
17591;42;English;3;Male;GP;H;Product1;2008;0;Debit;4
17594;42;Afrikaans;3;Male;GP;A;Product1;1998;0;Debit;1
17595;42;Afrikaans;3;Male;GP;C;Product1;1998;0;Debit;1
17597;42;English;2;Male;GP;;Product3;2010;1;Cash;6
17599;42;English;3;Male;GP;H;Product1;2009;0;Debit;4
17600;42;English;2;Male;GP;A;Product3;2012;1;Debit;5
17601;42;English;3;Female;GP;C;Product1;2000;0;Cash;4
17603;42;Afrikaans;3;Male;GP;A;Product1;1990;0;Debit;1
17604;42;English;3;Female;GP;A;Product1;1996;1;Cash;4
17606;42;English;3;Female;GP;;Product1;2006;0;Cash;4
17607;42;Afrikaans;3;Male;GP;C;Product1;2008;0;Cash;1
17609;42;English;1;Male;GP;C;Null;2012;1;Cash;6
17611;42;English;2;Male;GP;;Product3;2005;1;Cash;6
17615;42;English;1;Male;GP;G;Product1;2003;1;Debit;5
17616;42;English;3;Female;GP;D;Product1;2009;0;Debit;4
17617;42;English;2;Male;GP;A;Product1;2007;0;Debit;4
17623;42;English;2;Male;GP;H;Product3;2010;1;Cash;2
17628;42;English;3;Male;GP;A;Product1;1997;0;Debit;7
17629;42;Afrikaans;3;Male;GP;C;Product1;1996;0;Debit;1
17631;42;Afrikaans;3;Male;GP;A;Product6;1995;0;Debit;1
17632;42;English;2;Male;GP;F;Product3;2010;1;Cash;2
17635;42;English;2;Female;GP;I;Product3;2010;1;Cash;2
17644;42;English;2;Female;GP;G;Product3;2010;1;Cash;2
17652;42;English;3;Female;GP;;Product1;1999;0;Cash;4
17660;42;English;1;Female;GP;A;Product1;1994;0;Debit;5
17661;42;English;3;Female;GP;C;Product1;1998;0;Debit;7
17664;42;English;2;Male;GP;A;Product3;2008;1;Cash;6
17670;42;English;3;Male;GP;F;Product3;2011;1;Cash;2
17671;42;English;2;Male;GP;;Product3;2013;1;Cash;6
17674;42;English;2;Male;GP;A;Product1;2007;0;Debit;4
17675;42;English;2;Male;GP;C;Product3;2012;1;Debit;5
17676;42;English;3;Female;GP;B;Product1;1995;0;Debit;7
17683;42;English;2;Male;GP;G;Product3;2009;1;Cash;2
17686;42;English;3;Male;GP;B;Product1;2003;0;Debit;4
17689;42;English;3;Female;GP;I;Product6;2001;1;Cash;2
17696;42;English;1;Male;GP;;Product3;1994;0;Debit;5
17700;42;English;2;Female;GP;H;Product3;2012;0;Debit;5
17702;42;English;4;Female;GP;;Product3;2013;0;Cash;6
17703;42;English;3;Male;GP;C;Product1;2009;0;Debit;4
17705;42;English;3;Female;GP;C;Product1;2010;0;Debit;4
17707;42;English;3;Male;GP;D;Product1;1997;0;Debit;7
17708;42;English;3;Female;GP;G;Product3;2012;0;Cash;2
17709;42;English;3;Male;GP;E;Product1;1991;0;Debit;7
17712;42;English;3;Female;GP;E;Product1;1993;0;Debit;7
17714;42;English;2;Male;GP;G;Product3;2009;0;Cash;2
17715;42;Afrikaans;3;Male;GP;B;Product10;2002;0;Cash;1
17717;42;English;2;Female;GP;C;Product3;1997;0;Debit;5
17734;42;English;2;Female;GP;G;Product3;2012;1;Cash;2
17737;42;Afrikaans;3;Male;GP;A;Product1;1997;0;Debit;1
17749;42;English;2;Male;GP;D;Product3;2012;0;Cash;6
17752;42;English;3;Female;GP;B;Product1;2004;0;Debit;4
17753;42;English;1;Male;GP;B;Product1;2008;0;Debit;5
17759;42;English;3;Male;GP;;Product3;2011;1;Cash;6
17760;42;English;2;Male;GP;;Product1;1998;0;Cash;6
17764;42;English;3;Male;GP;C;Product1;1995;0;Cash;7
17765;42;Afrikaans;3;Male;GP;C;Product1;1992;0;Debit;1
17768;42;English;3;Female;GP;C;Product7;1997;0;Debit;5
17773;42;English;3;Male;GP;A;Product1;1996;0;Debit;7
17774;42;English;2;Male;GP;I;Product3;2011;0;Debit;2
17776;42;English;2;Female;GP;A;Product1;2012;0;Debit;4
17777;42;English;1;Female;GP;G;Product1;2005;0;Cash;2
17779;42;English;2;Male;GP;A;Product3;2011;0;Debit;5
17780;42;English;2;Female;GP;A;Product3;2006;0;Cash;6
17782;42;English;2;Female;GP;I;Product3;2010;0;Cash;2
17783;42;English;2;Female;GP;A;Product1;2011;0;Debit;5
17788;42;English;2;Male;GP;E;Product1;1998;0;Debit;7
17793;42;English;2;Female;GP;H;Product6;2012;0;Cash;2
17794;42;English;1;Female;GP;;Product5;2013;0;Debit;6
17796;42;Afrikaans;3;Male;GP;C;Product1;1992;0;Debit;1
17800;42;English;2;Male;GP;D;Product3;2009;0;Debit;5
17801;42;English;3;Male;GP;H;Product1;1994;1;Cash;7
17803;42;Afrikaans;3;Female;GP;;Null;2013;0;Cash;1
17806;42;English;1;Male;GP;I;Product3;2012;1;Cash;2
17812;42;English;2;Female;GP;H;Product3;2011;0;Cash;2
17813;42;English;2;Female;GP;I;Product3;2010;0;Cash;2
17817;42;English;3;Male;GP;A;Product1;2002;0;Debit;4
17820;42;English;3;Female;GP;E;Product3;2010;1;Cash;2
17823;42;Afrikaans;3;Male;GP;C;Product1;1998;0;Cash;1
17825;42;English;3;Male;GP;A;Product1;2001;0;Debit;4
17826;42;Afrikaans;3;Female;GP;C;Product1;2006;0;Debit;1
17829;42;English;2;Female;GP;C;Product3;2008;0;Debit;5
17835;42;English;2;Female;GP;H;Product3;2010;0;Cash;2
17836;42;English;3;Male;GP;;Product1;2013;1;Cash;4
17841;42;English;2;Male;GP;G;Product3;2007;0;Cash;2
17842;42;English;3;Male;GP;E;Product3;2010;0;Cash;2
17846;42;English;2;Male;GP;H;Product3;2010;1;Cash;2
17848;42;Afrikaans;3;Female;GP;H;Product1;2009;1;Cash;1
17850;42;English;3;Male;GP;B;Product1;1996;0;Debit;7
17852;42;English;2;Male;GP;E;Product3;2011;1;Cash;6
17853;42;English;2;Male;GP;D;Product3;2009;0;Debit;5
17854;42;Afrikaans;3;Male;GP;B;Product1;1999;0;Debit;1
17862;42;English;3;Female;GP;B;Product1;2009;0;Cash;4
17864;42;English;2;Male;GP;I;Product3;2009;0;Debit;2
17881;42;English;2;Male;GP;A;Product3;2004;0;Debit;5
17884;42;English;3;Female;GP;C;Product3;2009;1;Cash;2
17887;42;English;3;Male;GP;G;Product1;2010;1;Cash;4
17888;42;Afrikaans;3;Female;GP;B;Product3;1995;0;Debit;1
17889;42;English;3;Male;GP;;Product3;1994;1;Cash;6
17891;42;English;2;Male;GP;A;Product3;2010;1;Cash;6
17892;42;English;2;Male;GP;C;Product3;2008;0;Cash;6
17895;42;English;3;Male;GP;A;Product1;2001;0;Debit;4
17896;42;English;3;Female;GP;A;Product1;2008;0;Cash;4
17902;42;English;3;Male;GP;A;Product1;1998;0;Cash;4
17908;42;English;1;Female;GP;B;Product1;1995;0;Debit;5
17910;42;English;2;Male;GP;;Product3;2013;1;Debit;5
17911;42;Afrikaans;1;Male;GP;E;Product1;1993;0;Debit;1
17915;42;English;3;Male;GP;C;Product1;1996;1;Cash;7
17922;42;Afrikaans;3;Male;GP;A;Product6;2002;0;Cash;1
17924;42;Afrikaans;3;Male;GP;A;Product1;1994;0;Debit;1
17928;42;English;2;Male;GP;H;Product3;2007;1;Cash;2
17929;42;English;2;Male;GP;I;Product1;2012;1;Cash;2
17930;42;English;2;Female;GP;H;Product3;2010;0;Cash;2
17931;42;English;3;Female;GP;I;Product3;2009;1;Cash;2
17933;42;English;2;Male;GP;;Product5;2011;0;Cash;6
17937;42;English;3;Male;GP;;Product1;2001;1;Cash;4
17938;42;English;2;Male;GP;C;Product3;2004;1;Cash;6
17943;42;English;3;Male;GP;B;Product1;2005;0;Debit;4
17945;42;English;3;Female;GP;A;Product1;2004;1;Debit;4
17946;42;English;2;Male;GP;A;Product1;2007;1;Cash;6
17948;42;English;3;Male;GP;B;Product1;2003;0;Debit;4
17950;42;English;2;Female;GP;H;Product3;2012;1;Cash;2
17953;42;English;3;Female;GP;C;Product1;2012;0;Debit;4
17954;42;English;2;Female;GP;F;Product3;2012;0;Cash;6
17956;42;English;2;Male;GP;G;Product3;2010;0;Cash;2
17958;42;English;3;Male;GP;D;Product1;2007;1;Cash;2
17961;42;English;3;Male;GP;D;Product3;2009;1;Cash;2
17962;42;English;4;Female;GP;;Product6;2013;0;Cash;4
17963;42;Afrikaans;3;Male;GP;A;Product1;1996;0;Debit;1
17968;42;English;2;Female;GP;C;Product1;2005;1;Cash;4
17969;42;Afrikaans;3;Male;GP;C;Product1;1992;0;Debit;1
17970;42;English;2;Male;GP;F;Product3;2009;1;Cash;2
17975;42;English;2;Male;GP;C;Product3;2009;0;Debit;5
17976;42;English;2;Male;GP;G;Product3;2009;1;Cash;2
17978;42;English;2;Male;GP;;Product6;2013;0;Cash;6
17979;42;Afrikaans;3;Female;GP;C;Product1;1992;1;Cash;1
17981;42;English;3;Male;GP;;Product1;2002;0;Debit;4
17984;42;English;2;Male;GP;B;Product3;2004;1;Debit;5
17986;42;English;3;Male;GP;A;Product1;1992;0;Debit;7
17995;42;English;3;Male;GP;A;Product1;1998;0;Cash;7
18002;42;English;2;Female;GP;H;Product6;2012;1;Cash;2
18007;42;English;2;Female;GP;;Product3;2013;1;Cash;6
18010;42;English;3;Female;GP;A;Product1;2009;0;Debit;4
18011;42;English;3;Female;GP;H;Product1;2010;0;Debit;4
18013;42;English;3;Male;GP;A;Product1;2004;0;Cash;4
18014;42;English;3;Female;GP;C;Product1;2007;1;Cash;4
18018;42;English;2;Male;GP;D;Product3;2012;1;Cash;6
18019;42;Afrikaans;3;Male;GP;A;Product1;2005;0;Cash;1
18024;42;English;3;Male;GP;B;Product1;2007;0;Debit;4
18028;42;English;2;Female;GP;;Product3;2011;1;Debit;5
18032;42;English;2;Female;GP;H;Product3;2009;0;Cash;2
18034;42;English;2;Female;GP;A;Product3;2010;0;Cash;6
18049;42;English;3;Male;GP;A;Product1;1998;0;Cash;4
18058;42;Afrikaans;3;Male;GP;;Product1;1998;0;Cash;1
18061;42;English;2;Female;GP;;Product3;2008;1;Cash;6
18064;42;English;3;Male;GP;B;Product1;2011;0;Debit;4
18067;42;English;2;Female;GP;A;Product6;2012;0;Debit;5
18073;42;English;2;Male;GP;G;Product3;2012;1;Cash;2
18077;42;English;2;Female;GP;;Product3;2013;1;Cash;6
18082;42;English;3;Male;GP;D;Product3;2008;1;Cash;2
18083;42;English;2;Male;GP;I;Product3;2011;0;Debit;2
18084;42;English;3;Male;GP;D;Product1;1999;0;Debit;7
18085;42;Afrikaans;3;Male;GP;;Product1;2000;0;Debit;1
18087;42;English;2;Male;GP;C;Product3;2010;0;Cash;6
18088;42;English;2;Female;GP;D;Product3;2009;1;Debit;5
18089;42;English;2;Female;GP;;Product1;2013;1;Cash;6
18092;42;English;2;Male;GP;C;Product3;2004;0;Cash;6
18099;42;English;2;Male;GP;G;Product3;2009;1;Cash;2
18100;42;English;2;Male;GP;;Product1;2002;1;Cash;6
18103;42;English;3;Male;GP;A;Product1;1997;0;Debit;7
18106;42;English;2;Male;GP;I;Product3;2004;1;Cash;2
18107;42;English;2;Female;GP;I;Product3;2012;0;Cash;2
18108;42;English;2;Female;GP;;Product5;2012;1;Cash;6
18109;42;English;3;Female;GP;;Product1;2013;0;Cash;4
18112;42;English;3;Male;GP;A;Product1;1999;0;Debit;4
18118;42;English;2;Female;GP;I;Product1;2000;0;Debit;2
18135;42;English;2;Male;GP;C;Product3;2011;0;Debit;5
18140;42;English;3;Female;GP;A;Product1;1999;0;Debit;7
18145;42;English;2;Female;GP;H;Product3;2011;1;Cash;2
18146;42;English;2;Male;GP;B;Product3;2011;1;Cash;6
18147;42;English;2;Male;GP;E;Product3;2012;0;Debit;5
18150;42;English;2;Male;GP;;Product3;2013;1;Cash;6
18152;42;English;2;Female;GP;G;Product3;2009;1;Cash;6
18153;42;English;2;Female;GP;;Product3;2013;0;Cash;6
18163;42;English;2;Female;GP;E;Product3;2006;0;Cash;2
18173;42;English;2;Female;GP;H;Product3;2012;1;Cash;2
18177;42;English;2;Female;GP;;Product3;2006;1;Debit;5
18179;42;English;2;Male;GP;;Product3;2013;1;Cash;6
18180;42;English;2;Male;GP;D;Product3;2009;0;Debit;5
18181;42;Afrikaans;3;Male;GP;C;Product1;1997;0;Debit;1
18183;42;English;1;Female;GP;B;Product3;2012;0;Cash;6
18184;42;English;3;Female;GP;C;Product1;1993;1;Cash;7
18186;42;English;3;Male;GP;C;Product1;1990;0;Cash;7
18187;42;English;3;Male;GP;C;Product1;2006;0;Debit;4
18189;42;English;3;Male;GP;D;Product1;2007;1;Debit;4
18190;42;English;2;Male;GP;D;Product3;2008;0;Debit;5
18191;42;English;3;Male;GP;B;Product1;2012;0;Debit;4
18192;42;English;2;Female;GP;F;Product3;2011;0;Debit;5
18193;42;English;3;Female;GP;B;Product1;2008;0;Debit;4
18194;42;English;2;Female;GP;E;Product3;2011;0;Cash;2
18199;42;English;3;Male;GP;;Product1;1996;1;Debit;7
18203;42;English;3;Male;GP;F;Product3;2012;1;Cash;2
18205;42;English;3;Male;GP;A;Product1;2011;1;Cash;4
18206;42;English;2;Male;GP;E;Product3;2011;0;Cash;2
18209;42;English;2;Female;GP;;Product6;2013;0;Cash;6
18213;42;English;3;Male;GP;A;Product1;2008;1;Cash;4
18218;42;English;3;Male;GP;C;Product1;2005;0;Debit;4
18222;42;English;3;Male;GP;A;Product1;2005;0;Debit;4
18224;42;English;2;Female;GP;B;Product3;2008;0;Debit;5
18228;42;Afrikaans;3;Male;GP;B;Product1;1996;1;Cash;1
18229;42;English;2;Male;GP;C;Product3;2011;0;Debit;5
18231;42;English;2;Male;GP;B;Product1;2010;1;Cash;6
18232;42;English;3;Male;GP;C;Product1;1997;1;Cash;7
18237;42;English;3;Male;GP;G;Product1;2003;0;Cash;2
18238;42;English;2;Male;GP;D;Product3;2008;1;Cash;6
18243;42;English;2;Female;GP;B;Product5;1998;0;Debit;5
18245;42;English;3;Female;GP;C;Product1;1992;0;Debit;7
18246;42;English;2;Male;GP;I;Product3;2011;1;Cash;2
18247;42;English;2;Male;GP;I;Product3;2010;1;Cash;2
18248;42;English;3;Male;GP;A;Product1;2000;0;Debit;4
18250;42;English;2;Male;GP;I;Product3;2008;0;Cash;2
18254;42;English;2;Female;GP;;Null;2013;0;Cash;6
18256;42;English;2;Female;GP;H;Product3;2009;1;Cash;2
18257;42;English;2;Male;GP;G;Product3;2007;1;Cash;2
18258;42;English;2;Male;GP;F;Product3;2008;0;Debit;5
18260;42;English;1;Female;GP;C;Product3;2012;1;Cash;6
18267;42;English;3;Male;GP;B;Product1;1992;0;Debit;7
18270;42;English;2;Male;GP;G;Product3;2008;1;Cash;2
18272;42;English;2;Male;GP;G;Product3;2010;0;Debit;5
18274;42;English;3;Male;GP;B;Product1;2010;0;Debit;4
18275;42;English;2;Male;GP;;Product5;2006;0;Cash;6
18280;42;English;3;Male;GP;A;Product1;2006;0;Cash;4
18282;42;English;3;Male;GP;A;Product1;2000;0;Cash;4
18286;42;English;2;Female;GP;I;Product3;2009;1;Cash;2
18288;42;English;3;Male;GP;C;Product1;1992;0;Cash;7
18290;42;English;3;Male;GP;A;Product1;1993;1;Cash;7
18292;42;English;1;Male;GP;A;Product1;2010;0;Debit;5
18294;42;English;3;Male;GP;I;Product3;2008;1;Cash;2
18303;42;English;2;Male;GP;;Product3;2006;1;Debit;5
18305;42;English;3;Male;GP;A;Product1;2001;0;Debit;4
18307;42;Afrikaans;3;Male;GP;E;Product1;1996;0;Cash;1
18310;42;English;2;Male;GP;H;Product3;2008;0;Cash;2
18316;42;English;2;Male;GP;D;Product3;2011;1;Cash;2
18317;42;Afrikaans;3;Male;GP;;Product1;1996;0;Cash;1
18320;42;English;2;Male;GP;A;Product3;2010;1;Cash;6
18321;42;Afrikaans;3;Male;GP;;Product3;2001;0;Debit;1
18322;42;English;2;Female;GP;E;Product3;2010;0;Cash;2
18324;42;English;2;Female;GP;F;Product3;2008;1;Cash;2
18328;42;English;3;Male;GP;I;Product1;2000;0;Debit;7
18329;42;Afrikaans;3;Male;GP;A;Product1;2005;0;Cash;1
18330;42;English;2;Male;GP;G;Product6;2011;0;Debit;5
18336;42;English;2;Female;GP;E;Product3;2006;1;Cash;2
18337;42;English;3;Male;GP;G;Product3;2012;0;Debit;5
18338;42;English;2;Male;GP;;Product3;2012;0;Cash;6
18343;42;English;3;Male;GP;A;Product1;1998;0;Debit;4
18344;42;English;2;Male;GP;H;Product3;2012;0;Cash;2
18346;42;English;2;Male;GP;A;Product1;2003;0;Debit;5
18350;42;English;2;Female;GP;G;Product10;2012;1;Debit;5
18355;42;English;2;Female;GP;D;Product3;2009;0;Cash;6
18356;42;English;2;Female;GP;G;Product3;2009;1;Cash;2
18360;42;English;2;Male;GP;E;Product3;2011;1;Cash;2
18373;42;English;2;Female;GP;F;Product3;2011;1;Cash;2
18376;42;English;2;Male;GP;F;Product3;1995;1;Debit;5
18378;42;English;3;Male;GP;F;Product3;2007;0;Debit;5
18383;42;Afrikaans;3;Female;GP;A;Product1;2003;0;Debit;1
18386;42;Afrikaans;3;Male;GP;A;Product1;1999;0;Debit;1
18393;42;English;2;Female;GP;A;Product3;2010;1;Cash;6
18394;42;English;1;Male;GP;A;Product1;1996;0;Debit;5
18395;42;English;2;Male;GP;A;Product1;2002;0;Debit;4
18396;42;English;3;Male;GP;C;Product1;2004;0;Debit;4
18397;42;English;2;Female;GP;G;Product3;2009;1;Cash;6
18398;42;English;3;Female;GP;F;Product1;2006;0;Debit;4
18400;42;English;3;Male;GP;A;Product1;1996;0;Debit;7
18402;42;English;3;Male;GP;C;Product1;2001;0;Debit;4
18410;42;English;3;Male;GP;B;Product1;2006;0;Debit;4
18412;42;English;3;Male;GP;C;Product1;2009;0;Debit;4
18415;42;English;3;Male;GP;A;Product1;2008;0;Debit;4
18416;42;English;3;Male;GP;A;Product1;1990;1;Debit;7
18419;42;Afrikaans;3;Female;GP;D;Product6;1997;0;Debit;1
18423;42;English;3;Male;GP;;Null;2006;0;Debit;4
18425;42;English;2;Male;GP;D;Product3;2009;1;Cash;6
18428;42;English;2;Male;GP;A;Product1;2007;0;Debit;4
18430;42;English;3;Male;GP;B;Product1;2005;0;Debit;4
18432;42;English;3;Male;GP;F;Product3;2011;0;Cash;2
18433;42;English;3;Female;GP;C;Product3;2011;0;Debit;5
18438;42;English;2;Female;GP;C;Product1;2010;0;Debit;5
18445;42;English;2;Male;GP;;Product3;2004;0;Cash;6
18448;42;English;3;Female;GP;;Product1;2013;0;Debit;4
18451;42;English;1;Male;GP;B;Product10;2005;0;Cash;6
18457;42;English;3;Female;GP;A;Product1;1998;0;Debit;4
18463;42;English;2;Male;GP;D;Product6;2007;1;Cash;2
18467;42;English;2;Female;GP;H;Product3;2010;0;Cash;2
18472;42;English;3;Male;GP;A;Product1;1994;0;Cash;7
18474;42;English;3;Female;GP;;Product3;2011;1;Cash;6
18476;42;English;3;Female;GP;H;Product5;2010;0;Cash;2
18479;42;English;2;Female;GP;C;Product3;2009;0;Cash;6
18481;42;English;2;Female;GP;F;Product3;2010;0;Cash;2
18483;42;English;2;Male;GP;H;Product3;2010;1;Cash;2
18485;42;English;2;Male;GP;A;Product1;2008;0;Debit;4
18487;42;English;2;Male;GP;I;Product3;2011;1;Cash;2
18488;42;English;3;Male;GP;A;Product1;1999;1;Debit;4
18489;42;English;3;Female;GP;G;Product1;2013;0;Cash;4
18493;42;English;3;Male;GP;I;Product1;1994;0;Debit;7
18494;42;English;2;Male;GP;E;Product3;2011;1;Cash;2
18501;42;English;2;Male;GP;C;Product3;2005;0;Debit;5
18502;42;English;3;Female;GP;G;Product3;2010;0;Cash;2
18504;42;English;3;Male;GP;B;Product1;1997;1;Debit;7
18505;42;English;2;Male;GP;E;Product3;2011;1;Cash;6
18510;42;Afrikaans;3;Female;GP;F;Product10;2007;0;Cash;1
18512;42;English;3;Male;GP;C;Product1;2004;0;Debit;4
18513;42;English;2;Male;GP;C;Product1;2008;0;Debit;5
18515;42;English;2;Male;GP;B;Product3;2012;1;Cash;6
18518;42;English;3;Female;GP;E;Product1;2007;0;Debit;4
18520;42;English;3;Female;GP;A;Product1;1988;0;Cash;7
18526;43;English;2;Female;GP;E;Product3;2010;1;Cash;2
18527;43;English;3;Female;GP;I;Product1;2002;0;Cash;2
18529;43;English;3;Female;GP;C;Product1;1995;0;Debit;7
18533;43;Afrikaans;3;Male;GP;B;Product1;2000;0;Debit;1
